subject,writer,view,file,comment,id,date
831,2019-2학기 장학사정관(추천전형) 장학생 추천 의뢰,컴퓨터공학과,2019.10.25,0,304,
830,2019학년도 동계 계절학기 예비수강신청 및 일정 안내,컴퓨터공학과,2019.10.25,0,394,
829,2019-동계방학 실습학기제(현장실습) 운영,컴퓨터공학과,2019.10.25,0,388,
828,3학년 모집중-2020년도 1학기 1인당 1250만원 지원 취업브리지 참가안내,컴퓨터공학과,2019.10.23,0,863,
827,[특성화] 컴퓨터공학과 코딩 경진대회,컴퓨터공학과,2019.10.23,0,987,
826,2020-1학기 IPP장기현장실습 참여학생 모집,컴퓨터공학과,2019.10.21,0,894,
825,2020년 IPP 일학습병행 참여학생 모집,컴퓨터공학과,2019.10.21,0,573,
824,동계 계절학기 논리회로 과목 수요조사 [19],컴퓨터공학과,2019.10.21,19,720,
823,졸업작품 평가를 통한 졸업인증 희망자 신청 안내 [2],컴퓨터공학과,2019.10.19,2,875,
822,근로학생모집-학기 최대 300만원지급,컴퓨터공학과,2019.10.19,0,376,
821,취업추천 - SCK 주식회사 MS 및 Adobe 전문영업,컴퓨터공학과,2019.10.18,0,283,
820,2019-전기 융합(연계)전공 자격신청서 제출 안내(수정),컴퓨터공학과,2019.10.16,0,517,
819,2019-전기 졸업대상자 제2전공(부/복수) 자격신청서 제출 안내,컴퓨터공학과,2019.10.15,0,494,
818,실습학기제(현장실습) 장학금 지급기준 변경 안내,컴퓨터공학과,2019.10.10,0,337,
817,2019-2학기 수업만족도 1차 조사(중간평가) 실시 안내,컴퓨터공학과,2019.10.08,0,348,
816,2019학년도 동계 계절학기 예비수강신청 및 일정 안내,컴퓨터공학과,2019.10.08,0,396,
815,인포큐브 엔지니어 구인 홍보,컴퓨터공학과,2019.10.04,0,245,
814,실습재료 구매지원 안내사항 (수정/파일추가) [2],컴퓨터공학과,2019.10.02,2,623,
813,[티맥스오에스(TmaxOS)오피스(ToOffice) 테스트 단기 대학생 아르바이트 채용 건,컴퓨터공학과,2019.09.25,0,444,
812,컴퓨터공학과 대학원 랩투어 안내,컴퓨터공학과,2019.09.25,0,744,
811,2019학년도 2학기 졸업앨범 사진촬영 안내,컴퓨터공학과,2019.09.24,0,253,
810,2019-2학기 미등록 및 미복학자,컴퓨터공학과,2019.09.23,0,262,
809,취업브리지사업 1차 기업면접결과 알림,컴퓨터공학과,2019.09.20,0,780,
808,2019학년도 2학기 수강신청 확인서 제출 안내,컴퓨터공학과,2019.09.20,0,529,
807,미래반도체(주) 신입사원 채용 공고,컴퓨터공학과,2019.09.20,0,242,
806,학생이 직접 제작하는 학과 홍보 영상 제작 프로젝트<나의 학과는>,컴퓨터공학과,2019.09.20,0,301,
805,[원격지원 SW 기업 - 알서포트] SW 테스트 아르바이트 모집,컴퓨터공학과,2019.09.19,0,487,
804,제2회 도서관 음악회 개최 안내,컴퓨터공학과,2019.09.19,0,149,
803,2019 공학페스티벌 가천대학교 공학홍보대사 I♥E 추천 인원 변경 안내(~9/20(금),컴퓨터공학과,2019.09.19,0,330,
802,[필독]2019-전기 글로벌캠퍼스 졸업예정자 1차 졸업사정 안내,컴퓨터공학과,2019.09.17,0,953,
801,2019년 2학기 노트북지원금 신청 안내,컴퓨터공학과,2019.09.16,0,1474,
800,2019-2학기 폐강 강좌 통보,컴퓨터공학과,2019.09.16,0,379,
799,[필독] 컴퓨터공학과 전공 관련 공지사항,컴퓨터공학과,2019.09.11,0,503,
798,2019학년도 가천제 주요 비교과 프로그램(공모전) 홍보,컴퓨터공학과,2019.09.11,0,276,
797,2019-2학기 교내장학금 2차 신청기간 안내,컴퓨터공학과,2019.09.11,0,342,
796,2019 공학페스티벌 가천대학교 공학홍보대사 I♥E 모집안내,컴퓨터공학과,2019.09.11,0,349,
795,[LINC+ 전공선택 추가 3학점 모집 당일 마감],컴퓨터공학과,2019.09.11,0,334,
794,[안내] 2019 공학페스티벌 가천대학교 공학홍보대사 I♥E 모집안내(~9/19까지),컴퓨터공학과,2019.09.10,0,318,
793,2019-2학기 케이티그룹희망나눔재단 창의혁신리더장학금 미래창조인재부문 장학생 추천 의뢰,컴퓨터공학과,2019.09.10,0,245,
792,2019년 2학기 링크 바이오 인공지능 과정 이수자를 모집,컴퓨터공학과,2019.09.10,0,456,
791,취업브리지 기업별 면접일정현황,컴퓨터공학과,2019.09.09,0,606,
790,2019년 「디지털 사회혁신(DSI) 아이디어 공모대회」공모기간 연장 안내,컴퓨터공학과,2019.09.09,0,250,
789,2019-2학기 외국어능력 졸업인증 대체프로그램 시행안내,컴퓨터공학과,2019.09.09,0,397,
788,[채용 설명회] 삼성 디스플레이(주) 하반기 채용 설명회 (9/10(화) 12:30~13:,컴퓨터공학과,2019.09.06,0,278,
787,(학비보조)2019학년도 (재)형남진장학재단 장학생 추천,컴퓨터공학과,2019.09.06,0,225,
786,취업브리지사업 참여학생 면접특강,컴퓨터공학과,2019.09.05,0,331,
785,2019-2학기 창의 NTree 캠프 운영 재안내,컴퓨터공학과,2019.09.05,0,338,
784,2019-2학기 미등록 및 미복학자 알림,컴퓨터공학과,2019.09.05,0,381,
783,「한국전력 미디어 콘텐츠 공모전」,컴퓨터공학과,2019.09.04,0,246,
782,[네이버] 2019 개발자 직군 신입공채 모집 공고 <~9월 17일까지 접수>,컴퓨터공학과,2019.09.04,0,451,
781,필독-종합프로젝트 수강생 공통 사항,컴퓨터공학과,2019.09.04,0,747,
780,2019-2학기 영어 그룹스터디 모집 홍보 요청,컴퓨터공학과,2019.09.04,0,310,
779,취업브리지사업 1차매칭결과 안내 입니다,컴퓨터공학과,2019.09.04,0,660,
778,[필독] P-실무프로젝트 수강 조정 안내,컴퓨터공학과,2019.09.03,0,679,
777,종합프로젝트 팀 편성 및 반 배정 결과,컴퓨터공학과,2019.09.03,0,1052,
776,제412차 민방위의 날(9.25) 전국 화재대피훈련 계획 알림,컴퓨터공학과,2019.09.03,0,217,
775,[전자조합] 반도체분야 무료 취업과정 안내,컴퓨터공학과,2019.09.02,0,318,
774,"LINC+ AI빅데이터 3,4학년 추가모집 안내",컴퓨터공학과,2019.09.02,0,515,
773,"[LINC+] IT디스플레이 융복합 플랫폼 연계(융합)전공 2차 추가모집(3,4학년)",컴퓨터공학과,2019.09.02,0,417,
772,"종합프로젝트,창의와인성 강의실 알림",컴퓨터공학과,2019.09.02,0,1966,
771,2019-2학기 장애인 증명서 제출 협조,컴퓨터공학과,2019.09.02,0,187,
770,2019학년도 2학기 창의와인성 응급처치교육 안내,컴퓨터공학과,2019.09.02,0,316,
769,종합프로젝트 수강신청 안내 [24],컴퓨터공학과,2019.09.01,24,2356,
768,2019-2학기 추가개설 강의 시간표 알림.,컴퓨터공학과,2019.08.29,0,964,
767,2019년 연구산업 일자리 박람회 개최,컴퓨터공학과,2019.08.29,0,226,
766,제12회 TOPCIT 정기평가 시행 안내 및 참여 협조 요청,컴퓨터공학과,2019.08.28,0,226,
765,추가등록기간 안내,컴퓨터공학과,2019.08.28,0,354,
764,취업계 서류 관련 공지,컴퓨터공학과,2019.08.26,0,450,
763,취업브리지 1차 매칭 공지,컴퓨터공학과,2019.08.22,0,512,
762,학위증 관련 안내 공지사항,컴퓨터공학과,2019.08.21,0,371,
761,성남시 청년전공살리기 프로젝트 사업,컴퓨터공학과,2019.08.21,0,558,
760,:[성균관대 선도센터] 산업별인적자원개발협의체(SC)연합 취업박람회 개최 안내-3개 SC(,컴퓨터공학과,2019.08.16,0,360,
759,2학기 추가개설과목 알림.,컴퓨터공학과,2019.08.16,0,1203,
758,브리지사업 1차매칭에 따른 후속일정(상담) 안내,컴퓨터공학과,2019.08.13,0,541,
757,'19-2학기 성남시 [청년전공살리기 프로젝트]사업 현장실습',컴퓨터공학과,2019.08.13,0,729,
756,전공과목 추가개설 [130],컴퓨터공학과,2019.08.12,130,2433,
755,[가천대 길병원 의료기기융합센터] 취업 홍보,컴퓨터공학과,2019.08.09,0,479,
754,2018-후기 최종 졸업사정 안내,컴퓨터공학과,2019.08.09,0,2593,
753,컴퓨터구조(09571004)이상순교수님 수업시간 변경알림.,컴퓨터공학과,2019.08.09,0,499,
752,LINC+ AI·빅데이터 융합전공 안내,컴퓨터공학과,2019.08.08,0,422,
751,'AI World Cup 2019' 대회 개최 안내,컴퓨터공학과,2019.08.08,0,255,
750,2018학년도 후기 학위수여식 안내,컴퓨터공학과,2019.08.07,0,323,
749,"2019-2학기 등록, 휴？복학기간 공지 및 복학예정자 알림",컴퓨터공학과,2019.08.06,0,402,
748,추가개설 관련 공지사항 [2],컴퓨터공학과,2019.08.06,2,705,
747,졸업예정자의 「개인정보 수집·이용 및 제3자 제공 동의서」 제출,컴퓨터공학과,2019.08.06,0,307,
746,LINC+ AI·빅데이터 기반 스마트에너지시스템 융합전공 소개 및 학생 추가모집 안내,컴퓨터공학과,2019.08.02,0,542,
745,2019학년도 2학기 수강신청 안내,컴퓨터공학과,2019.08.01,0,1193,
744,예비수강 리셋관련 공지 [1],컴퓨터공학과,2019.07.31,1,2074,
743,경기도형 대학생 취업브리지 전공교육과정 계절학기 공지,컴퓨터공학과,2019.07.31,0,655,
742,경기도형 대학생 취업브리지사업 참여기업별 현황,컴퓨터공학과,2019.07.30,0,872,
741,2019-2학기 P-실무프로젝트(현장실습) 시행 안내,컴퓨터공학과,2019.07.30,0,790,
740,2019-2학기 재입학 허가자 등록 알림,컴퓨터공학과,2019.07.29,0,247,
739,링크+ 인공지능 바이오 융합과정 필수 학점 변경 예고,컴퓨터공학과,2019.07.26,0,374,
738,2019-1학기 ‘학사경고자를 위한 re:start’ 프로그램 이수 안내,컴퓨터공학과,2019.07.26,0,276,
737,종합프로젝트(황재천교수),컴퓨터공학과,2019.07.25,0,523,
736,류은석 교수님 수업 관련 공지사항,컴퓨터공학과,2019.07.25,0,764,
735,P실무프로젝트 관련(류은석교수님),컴퓨터공학과,2019.07.24,0,465,
734,P학기제 설명회 개최,컴퓨터공학과,2019.07.24,0,1620,
733,2019-2학기 성적우수 장학금 기준 변경,컴퓨터공학과,2019.07.24,0,689,
732,가천대학교 취업브리지사업 참여기업 기업소개자료입니다. [17],컴퓨터공학과,2019.07.24,17,769,
731,2019-2학기 장기 실습학기제(현장실습) 시행 안내,컴퓨터공학과,2019.07.24,0,1192,
730,운영체제(08306007)영어과목알림,컴퓨터공학과,2019.07.24,0,446,
729,예비수강과 본수강의 차이,컴퓨터공학과,2019.07.23,0,853,
728,(필독) 동일교과목 알림,컴퓨터공학과,2019.07.22,0,968,
727,:2019-2학기 (재)삼송장학회 장학생 추천 의뢰,컴퓨터공학과,2019.07.17,0,377,
726,예비수강과 본 수강 차이,컴퓨터공학과,2019.07.17,0,549,
725,2019년도 하반기 금융결제원 신입직원 채용공고,컴퓨터공학과,2019.07.15,0,329,
724,한컴MDS 인턴 구인모집,컴퓨터공학과,2019.07.10,0,423,
723,<2019-2학기 취창업진로세미나 수업 개설 관련>(4학년필독),컴퓨터공학과,2019.07.09,0,1118,
722,가천대학교 LINC+사업단 융합전공 참여학생 모집 안내 [1],컴퓨터공학과,2019.07.09,1,588,
721,2019-2학기 (재)성보장학회 장학생(학비보조) 추천 의뢰,컴퓨터공학과,2019.07.04,0,246,
720,2019 인천정보보호컨퍼런스,컴퓨터공학과,2019.07.04,0,285,
719,링크+ 바이오-인공지능 융합과정 교과과정 안내 [1],컴퓨터공학과,2019.07.01,1,682,
718,2018-후기 졸업대상자 전공Honors졸업인증 신청서 제출 안내,컴퓨터공학과,2019.06.28,0,374,
717,바이오 인공지능 연계과정 사전 신청,컴퓨터공학과,2019.06.28,0,286,
716,2019-2학기 (재)롯데장학재단 신규장학생 추천 의뢰,컴퓨터공학과,2019.06.27,0,338,
715,「제6회 소프트웨어 개발보안 경진대회」,컴퓨터공학과,2019.06.27,0,340,
714,링크플러스사업 프로그램 안내,컴퓨터공학과,2019.06.25,0,862,
713,2019 NTIS 정보활용경진대회 안내,컴퓨터공학과,2019.06.25,0,373,
712,4학년 졸업예정자 및 하계졸업생 취업 추천 - 비트컴퓨터 신입사원,컴퓨터공학과,2019.06.19,0,476,
711,P 학기제 도입 및 취업 역량의 강화로 인해 컴퓨터공학과의 졸업 내규 변경,컴퓨터공학과,2019.06.17,0,2123,
710,"공학교육혁신센터 ""공학을 꽃피우는 인문학 캠프"" 참가자 모집",컴퓨터공학과,2019.06.12,0,391,
709,Q&A (LINC+ IT디스플레이 융복합 플랫폼 연계(융합)전공 신청 건),컴퓨터공학과,2019.06.11,0,350,
708,2019-2학기 재입학 신청 안내,컴퓨터공학과,2019.06.11,0,304,
707,[대학혁신] 2019학년도 학생 중심의 학과 홍보 영상 제작 프로젝트 “나의 학과는.” 안,컴퓨터공학과,2019.06.10,0,420,
706,2019학년도 (재)주심장학재단 장학생 추천,컴퓨터공학과,2019.06.10,0,260,
705,2019-하계방학 어학 Camp 추가모집,컴퓨터공학과,2019.06.10,0,342,
704,2019-1 사회봉사 제출서류 및 방법 안내,컴퓨터공학과,2019.06.10,0,326,
703,[졸업작품전시회_입상자] 졸업작품전시회 입상자 필독사항입니다.,컴퓨터공학과,2019.06.07,0,410,
702,경기도형 대학생 취업브리지 면접심사결과안내,컴퓨터공학과,2019.06.07,0,778,
701,특성화-여름방학 보충캠프 수요조사,컴퓨터공학과,2019.06.04,0,450,
700,(수강신청전 필독)전체학생- 컴공 졸업요건 변경 및 3학년 12+4 P학기 설명자료,컴퓨터공학과,2019.06.04,0,3179,
699,[2019 여름방학 인문학 캠프 참가자 모집](수정),컴퓨터공학과,2019.06.04,0,420,
698,2019 교내봉사활동 프로그램 진행 안내,컴퓨터공학과,2019.06.03,0,389,
697,2019-하계방학 실습학기제(현장실습) 사전교육 안내,컴퓨터공학과,2019.06.03,0,301,
696,2019-2학기 교내장학금 신청기간 안내,컴퓨터공학과,2019.06.03,0,768,
695,"LINC+ IT 디스플레이 융복합 플랫폼 연계(융합) 전공 신청자 모집(3,4학년)",컴퓨터공학과,2019.06.03,0,481,
694,2019년도 컴퓨터공학과 졸업작품 평가회 재심사 관련 공지,컴퓨터공학과,2019.05.31,0,590,
693,2019-2학기 학？석사연계과정 신청 안내,컴퓨터공학과,2019.05.30,0,309,
692,2019-하계 외국어능력 졸업인증 대체프로그램 운영안내,컴퓨터공학과,2019.05.30,0,328,
691,졸업작품집 관련 공지,컴퓨터공학과,2019.05.30,0,1202,
690,졸업작품 평가회 입상자 및 졸업작품전 관련 공지,컴퓨터공학과,2019.05.30,0,1228,
689,2019-하계방학 어학 Camp 참가 안내,컴퓨터공학과,2019.05.29,0,432,
688,브리지사업 면접일정 안내,컴퓨터공학과,2019.05.28,0,775,
687,2019 하계 현장실습 참여 안내2,컴퓨터공학과,2019.05.28,0,371,
686,"2019학년도 【하계방학 글로벌(중국,독일) 인턴쉽】 참여학생 모집",컴퓨터공학과,2019.05.28,0,488,
685,2019 경기도형 대학생 취업브리지 서류심사 합격자 현황,컴퓨터공학과,2019.05.27,0,991,
684,2018학년도 후기 교원자격 무시험검정원서 제출 의뢰,컴퓨터공학과,2019.05.27,0,205,
683,2019 하계 현장실습 참여 안내,컴퓨터공학과,2019.05.27,0,405,
682,제7회 취업진로 포트폴리오 콘테스트 개최 안내,컴퓨터공학과,2019.05.27,0,357,
681,2019-1학기 간부 및 공로장학금,컴퓨터공학과,2019.05.23,0,411,
680,[필독] 2019년도 컴퓨터공학과 졸업작품 평가회 장소 및 일정 공지,컴퓨터공학과,2019.05.21,0,1311,
679,4학년 KMOVE 일본취업연계 교육 프로그램 소개,컴퓨터공학과,2019.05.20,0,393,
678,2019학년도 졸업앨범 사진촬영 안내,컴퓨터공학과,2019.05.17,0,494,
677,2019년 컴퓨터 공학과 졸업작품평가회,컴퓨터공학과,2019.05.17,0,580,
676,2019학년도 가천멘토와 함께하는 『선배 초청 직무토크』,컴퓨터공학과,2019.05.17,0,315,
675,e-ICON세계대회 개최 계획(수정),컴퓨터공학과,2019.05.17,0,387,
674,4학년 대상 취업연계교육 안내 - 비트컴퓨터 자바웹개발자 과정,컴퓨터공학과,2019.05.17,0,473,
673,취업브리지 필독-서류제출 안내,컴퓨터공학과,2019.05.16,0,642,
672,2019-1학기 장학사정관(추천전형) 장학생 추천,컴퓨터공학과,2019.05.15,0,396,
671,IT헬프데스크 (분당) ※총 2명 채용,컴퓨터공학과,2019.05.15,0,521,
670,2019-2학기 부·복수전공 신청 안내,컴퓨터공학과,2019.05.13,0,607,
669,2019-2학기 융합전공 신청 안내,컴퓨터공학과,2019.05.13,0,334,
668,경기도형 대학생 취업브리지(이력서 및 자기소개서 양식),컴퓨터공학과,2019.05.13,0,1230,
667,2019-2학기 조기졸업 신청 안내,컴퓨터공학과,2019.05.13,0,287,
666,제6회 중앙도서관 전자정보박람회 안내,컴퓨터공학과,2019.05.13,0,212,
665,2019년도 컴퓨터공학과 졸업작품 평가회 관련 공지,컴퓨터공학과,2019.05.09,0,907,
664,SW경진대회 공지사항,컴퓨터공학과,2019.05.08,0,557,
663,2019학년도 하계계절학기 수강신청 안내,컴퓨터공학과,2019.05.08,0,848,
662,A형간염 관련 예방수칙 및 관리방법 안내,컴퓨터공학과,2019.05.07,0,222,
661,G브릿지 설명회 개최 공지,컴퓨터공학과,2019.05.01,0,1540,
660,개교 80주년 기념 가천 한마음 Festival 개최 안내,컴퓨터공학과,2019.05.01,0,509,
659,2019년 학생예비군 기본훈련 편성 통보,컴퓨터공학과,2019.05.01,0,585,
658,2019 가천대학교 창의적 종합설계 아이디어 공모전 참가신청서 접수기간 연장 안내('19.,컴퓨터공학과,2019.04.26,0,293,
657,2018-후기 졸업대상자 제2전공(부/복수) 자격신청서 제출 안내,컴퓨터공학과,2019.04.26,0,484,
656,‘2019 가천멘토와 함께하는 직무박람회’ 학과별 학생 참여,컴퓨터공학과,2019.04.24,0,625,
655,2019-1학기 푸른등대 삼성SOS장학금 신규장학생 신청안내,컴퓨터공학과,2019.04.23,0,328,
654,2019년 1학기 졸업작품 심사 및 작품전 관련 공지,컴퓨터공학과,2019.04.19,0,721,
653,학생예비군훈련자 도시락 품평회,컴퓨터공학과,2019.04.19,0,448,
652,2019-1학기 고 의인 천소룡기념 장학금 신청기간 변경 안내,컴퓨터공학과,2019.04.18,0,214,
651,특성화-외부 전문가 특강 및 취창업진로세미나 수업대체 안내,컴퓨터공학과,2019.04.18,0,712,
650,특성화-컴공 SW서포터즈 모집 공지,컴퓨터공학과,2019.04.18,0,623,
649,졸업요건변경 및 교육과정 변경 관련,컴퓨터공학과,2019.04.17,0,707,
648,2019-1학기 고 의인 천소룡기념 장학생 대상자 추천,컴퓨터공학과,2019.04.15,0,479,
647,2019학년도 (재)효림장학재단 장학생 추천,컴퓨터공학과,2019.04.12,0,284,
646,2019학년도 신입생 가천핵심역량진단 시행(신입생필수사항),컴퓨터공학과,2019.04.12,0,235,
645,2019-1학기 수업만족도 평가문항 변경 및 중간평가 실시 알림,컴퓨터공학과,2019.04.11,0,354,
644,2019학년도 하계 계절학기 예비수강신청 및 일정 안내,컴퓨터공학과,2019.04.08,0,950,
643,[필독] 4월10일-3학년 및 4학년 졸업요건 변경 설명회 공지,컴퓨터공학과,2019.04.04,0,1411,
642,[1학년 필수] 효사랑 스승사랑 편지쓰기,컴퓨터공학과,2019.04.04,0,436,
641,웹프로그래밍 온라인 학습자료 공지,컴퓨터공학과,2019.04.01,0,463,
640,2019년 월드프렌즈 IT 봉사단 모집 공고,컴퓨터공학과,2019.03.27,0,400,
639,2019-1학기 장애학생 현황 제출,컴퓨터공학과,2019.03.25,0,193,
638,불법 소프트웨어 사용 금지 안내,컴퓨터공학과,2019.03.25,0,367,
637,2019학년도 졸업생 ‘취업 JUMP UP+’ 프로그램 참여자 모집,컴퓨터공학과,2019.03.25,0,245,
636,[IPP]2019-2학기 IPP(장기현장실습) 학생 모집 설명회,컴퓨터공학과,2019.03.22,0,623,
635,2018-후기 글로벌캠퍼스 1차 졸업사정 안내,컴퓨터공학과,2019.03.21,0,830,
634,2019 블록체인 국민참여 평가단 모집,컴퓨터공학과,2019.03.21,0,345,
633,현장실습연계프로젝트 재료비 신청 관련 공지,컴퓨터공학과,2019.03.20,0,512,
632,2019년 기상기후 빅데이터 이해와 활용과정(특강) 수요조사 협조 요청,컴퓨터공학과,2019.03.18,0,353,
631,2019학년도 1학기 수강신청 확인서 제출 안내,컴퓨터공학과,2019.03.18,0,749,
630,2019학년도 1학기 수강포기 안내,컴퓨터공학과,2019.03.14,0,306,
629,공학교육혁신센터 2019 드론 종합개발 전문가 양성과정 교육생 모집[~3월 14일(목)까지,컴퓨터공학과,2019.03.13,0,236,
628,2019-1학기 외국어능력 졸업인증 대체프로그램 시행안내,컴퓨터공학과,2019.03.13,0,377,
627,2019년 1학기 노트북지원금 신청 안내,컴퓨터공학과,2019.03.11,0,3058,
626,2019학년도 신입생 <진로&직무가이드> 배부 안내,컴퓨터공학과,2019.03.11,0,557,
625,2019학년도 1학기 창의와인성 응급처치교육 안내,컴퓨터공학과,2019.03.08,0,337,
624,2019-1학기 교내장학금 2차 신청기간 안내,컴퓨터공학과,2019.03.08,0,570,
623,2019-1학기 미등록 및 미복학자 등록기간알림,컴퓨터공학과,2019.03.08,0,329,
622,컴공학생 제2전공 전용 강좌 추가신청 가능 안내 공지,컴퓨터공학과,2019.03.08,0,781,
621,필독))강의실 변경,컴퓨터공학과,2019.03.07,0,1006,
620,필독))취창업진로세미나 수강신청 관련 공지사항(수정),컴퓨터공학과,2019.03.06,0,860,
619,2019 창의적 종합설계 아이디어 공모전 참가신청 안내,컴퓨터공학과,2019.03.06,0,351,
618,취창업진로세미나 수강생 교제 배부,컴퓨터공학과,2019.03.04,0,1297,
617,2019학년도 1학기 교직 적？인성검사 신청 안내,컴퓨터공학과,2019.03.04,0,295,
616,(학비보조-생활비)2019학년도 (재)하림장학재단 하림장학생 추천 의뢰,컴퓨터공학과,2019.03.04,0,287,
615,컴퓨터공학개론 과목 시간변경,컴퓨터공학과,2019.03.04,0,525,
614,복학생의 '졸업프로젝트' 교과목 수강,컴퓨터공학과,2019.03.04,0,563,
613,2019년 1학기 소프트웨어 기초교양 과목 신입생 수강신청 안내,컴퓨터공학과,2019.02.26,0,745,
612,"추가개설 과목 공지(3/7 목요일 5시까지 신청받습니다/부전공,제2전공전용)",컴퓨터공학과,2019.02.25,-1,6152,
611,2019 정산(正山)장학생 선발공고,컴퓨터공학과,2019.02.25,0,751,
610,컴퓨터공학과 복수전공 및 부전공 수업듣는 학생들 필독사항,컴퓨터공학과,2019.02.21,0,773,
609,2019-1학기 추가 등록기간 안내,컴퓨터공학과,2019.02.20,0,1058,
608,전공과목 추가개설,컴퓨터공학과,2019.02.14,-2,5051,
607,원어강의 신청 학생 필독,컴퓨터공학과,2019.02.14,0,805,
606,중요)시간표 변경사항,컴퓨터공학과,2019.02.13,0,954,
605,"국가고시,대외수상실적 대상학생",컴퓨터공학과,2019.02.13,0,445,
604,복학생 졸업프로젝트,컴퓨터공학과,2019.02.12,0,839,
603,삼성전자 창업경진대회 참가 학생모집,컴퓨터공학과,2019.02.12,0,368,
602,[4학년필독] IPP일학습병행제 참여학생 추가 모집,컴퓨터공학과,2019.02.11,0,613,
601,[4학년필독]SW융합디자인(캡스톤)과목 안내,컴퓨터공학과,2019.02.11,0,589,
600,"강의실,강의시간 변경",컴퓨터공학과,2019.02.11,0,821,
599,취창업진로세미나 수강신청 관련 공지사항,컴퓨터공학과,2019.02.08,0,877,
598,시간표 안내 공지,컴퓨터공학과,2019.02.01,0,1242,
597,2018학년도 전기 학위수여식 학위복 대여 안내,컴퓨터공학과,2019.01.31,0,580,
596,2018-전기 졸업유보 신청자 승인현황 통보,컴퓨터공학과,2019.01.31,0,717,
595,"삼성전자 창업경진대회 출전, Dream Team 구성",컴퓨터공학과,2019.01.31,0,478,
594,컴퓨터공학개론 과목 시간변경,컴퓨터공학과,2019.01.30,0,512,
593,전과허가자들 공지사항 알림,컴퓨터공학과,2019.01.24,0,496,
592,4학년 IPP일학습병행제 추가 모집 공고,컴퓨터공학과,2019.01.23,0,964,
591,2019학년도 (재)삼송장학회 장학생 추천,컴퓨터공학과,2019.01.11,0,459,
590,2019-1학기 IPP장기현장실습(한국교통안전공단) 실습생 모집 공고,컴퓨터공학과,2019.01.08,0,679,
589,국민권익위원회 '2019 청백리포터 모집',컴퓨터공학과,2019.01.04,0,199,
588,(주)에이에스피엔 2019년 1기 인턴사원 채용,컴퓨터공학과,2018.12.21,0,718,
587,2019년도 한국지도자육성장학재단 장학생 선발,컴퓨터공학과,2018.12.20,0,470,
586,2019년 IPP형 일학습병행제 SW개발과정 실습생 모집,컴퓨터공학과,2018.12.19,0,560,
585,황희정 교수님 스프링프레임워크 실무 특강,컴퓨터공학과,2018.12.17,0,547,
584,졸업작품평가 재심 결과 공지,컴퓨터공학과,2018.12.16,0,630,
583,2018-전기 졸업유보(학사학위취득의 유예) 신청 안내,컴퓨터공학과,2018.12.13,0,712,
582,2019-1학기 교내장학금 신청기간 안내,컴퓨터공학과,2018.12.12,0,568,
581,대학원 활성화를 위한 학술지원장학금 신청 안내,컴퓨터공학과,2018.12.12,0,307,
580,2019-1학기 재입학 신청 안내,컴퓨터공학과,2018.12.12,0,527,
579,졸업작품집 제작 관련 공지,컴퓨터공학과,2018.12.11,0,1035,
578,2019-1학기 IPP장기현장실습(가온소프트) 실습생 모집 [1],컴퓨터공학과,2018.12.11,1,495,
577,[채용홍보] 비전바이오켐,컴퓨터공학과,2018.12.11,0,240,
576,아너스 클래스 참여 학생들에게 자바 아너스 인증 시험 공지,컴퓨터공학과,2018.12.10,0,385,
575,2019년 (재)산학협동재단 전액장학생,컴퓨터공학과,2018.12.07,0,330,
574,(학비보조)2019년 OK배·정장학재단 생활장학생 선발 홍보,컴퓨터공학과,2018.12.05,0,269,
573,외국인 유학생 다음 학기 개강 준비,컴퓨터공학과,2018.12.04,0,389,
572,"2019-1학기 학,석사연계과정 신청 안내",컴퓨터공학과,2018.12.04,0,383,
571,사회봉사(교필) 졸업 미인증자 안내,컴퓨터공학과,2018.12.04,0,431,
570,졸업작품전 재심 공지,컴퓨터공학과,2018.12.02,0,871,
569,현장실습 업체 추가,컴퓨터공학과,2018.11.30,0,845,
568,2018-동계 영어능력 졸업인증 대체프로그램 시행안내,컴퓨터공학과,2018.11.28,0,746,
567,2018학년도 마일리지(아름샘Ⅱ) 장학금 대상자 추천 의뢰,컴퓨터공학과,2018.11.27,0,1243,
566,IPP형 일학습병행제 제도 안내 및 기업리스트 공개,컴퓨터공학과,2018.11.26,0,660,
565,4학년필독-졸업작품전 준비 및 진행 공지,컴퓨터공학과,2018.11.25,0,816,
564,성화 및 Design Thinking 적극 참여 요청,컴퓨터공학과,2018.11.22,0,438,
563,2018-2학기 국가우수장학금(이공계)재학중우수자(한 학기 지원) 유형 신청 안내,컴퓨터공학과,2018.11.21,0,478,
562,간부 및 공로 장학금 지급 안내,컴퓨터공학과,2018.11.19,0,489,
561,네덜란드 유명 기업연구소인 TNO 의 Simon Gunkel 연구원의 세미나,컴퓨터공학과,2018.11.16,0,358,
560,"[ACE+] 학과별 국가고시, 대외수상실적 명단 및 증빙 1차 제출요청",컴퓨터공학과,2018.11.13,0,298,
559,2019-1학기 연계전공 신청 안내,컴퓨터공학과,2018.11.13,0,806,
558,진로세미나(2018-2) 13~14주차(이력서/면접) 수업대체 특강 안내,컴퓨터공학과,2018.11.13,0,477,
557,현장실습(동계),컴퓨터공학과,2018.11.12,0,888,
556,2018-전기 미졸업 예정자,컴퓨터공학과,2018.11.09,0,537,
555,2019-1학기 부·복수전공 신청안내,컴퓨터공학과,2018.11.09,0,622,
554,2019-1학기 조기졸업 신청안내,컴퓨터공학과,2018.11.09,0,275,
